,cartodb_id,the_geom,awater10,aland10,partflg10,intptlon10,intptlat10,funcstat10,mtfcc10,classfp10,geoid10,zip_code,statefp10,score
0,528,0106000020E6100000010000000103000000010000000F0200006E7EC34483C251C01B0A9FAD833145406FCCB22781C251C0F17684D3823145402EF7C95180C251C0B087F6B182314540531B9C887EC251C062EAAEEC823145402A8881AE7DC251C0A4D93C0E8331454089AA5FE97CC251C0D45DD90583314540366A85E97BC251C0D45DD90583314540A524EB7074C251C04FFA42C8793145405F55BDFC4EC251C091347F4C6B3145405C4BC8073DC251C0D6278062643145405FC77F8120C251C09FF31ABB44314540ABA8C1340CC251C0E19178793A3145403A6D8D08C6C151C05BA967412831454034D1E7A38CC151C0D0E5CDE15A3145403BA2427573C151C0704BAB2171314540EFA0D9756FC151C05887A3AB743145403B4B901150C151C059CB64389E31454069F981AB3CC151C03348C153C831454010E2CAD93BC151C0C65D8429CA314540619D2ADF33C151C02E2DEA93DC3145402804728923C151C098D2FA5B02324540151406651AC151C04AFA7B293C324540741C3F541AC151C03F4CC2853C324540D3D347E00FC151C05FAFB0E07E3245405AEA20AF07C151C0D0CABDC0AC32454083BBB376DBC051C074BF0AF0DD3245401A9E5E29CBC051C0FF71C284D13245404CBB9866BAC051C094D233BDC432454011D731AEB8C051C0067AA86DC3324540D6F50B76C3C051C0CBA96400A8324540EAFCDB65BFC051C020382EE3A632454058FB3BDBA3C051C08EF2936A9F32454059E84A04AAC051C00E5F268A90324540DB10E335AFC051C00F768A55833245400C349F73B7C051C01F3F1BB96E32454051448655BCC051C05A548B8862324540B5D5AC33BEC051C0391A87FA5D324540B73D4162BBC051C064E1EB6B5D324540FEC9DFBDA3C051C0ECB089CC5C324540AC6C1FF296C051C0C8DAA6785C3245407FD250A390C051C05F58FE7C5B324540AB1BEF8E8CC051C0F4D555815A324540A23D5E4887C051C0722B84D558324540442C62D861C051C04B1762F547324540805EB87361C051C039AC70CB47324540C69FA86C58C051C0F1FFAA23473245400F50E10852C051C0751211FE453245404AAFCDC64AC051C01E2FA4C3433245400A28D4D347C051C0E23098BF42324540606C21C841C051C078E2395B40324540B7B06EBC3BC051C09E54FB743C324540239BABE639C051C01E2FA4C343324540B06B7BBB25C051C0A0BC8FA3393245402B9ACE4E06C051C01F0C3CF71E32454067AF3E1EFABF51C05921ACC612324540D4B0DF13EBBF51C05AD07B630832454075DCF0BBE9BF51C0A8A10DC0063245406D32AA0CE3BF51C0CF5E7D3CF431454046AD307DAFBF51C0E0CE85915E32454034423F53AFBF51C0868384285F324540E7BE9CD9AEBF51C0A468E55E603245403A33C170AEBF51C02D3883BF5F324540ACDA3521ADBF51C02E6CCD565E32454054F7C8E6AABF51C0F85E43705C3245404E3A9160AABF51C071C3EFA65B3245405C50DF32A7BF51C0C0C8CB9A5832454015D86322A5BF51C02A7FBE2D58324540F20181CEA4BF51C08987F71C583245407514E7A8A3BF51C0D8243FE257324540B837BF61A2BF51C05546239F57324540E1E47E87A2BF51C0A9D4EC81563245403916DBA4A2BF51C03D52448655324540C3CBD3B9A2BF51C0272A1BD654324540944737C2A2BF51C0AFF9B83654324540991E1494A2BF51C04B3448C153324540A0F5F065A2BF51C0330C1F1153324540E7BB5B59A2BF51C00F363CBD523245401D317A6EA1BF51C0F350DB86513245402422FC8BA0BF51C09A3924B5503245406B1CB1169FBF51C0F9415DA4503245408A4F01309EBF51C05159147651324540A88251499DBF51C081DDB06D513245405B19541B9CBF51C065F84F375032454062F030ED9BBF51C03B65355D4F324540C1F869DC9BBF51C0B2C9E1934E324540328639419BBF51C0EA724A404C324540440BD0B69ABF51C01FE868554B324540DB99098673BF51C0A05EF0694E32454091C9A99D61BF51C01C1840F85032454046C8409E5DBF51C087669E5C53324540F85E43705CBF51C0CCDE196D55324540DDE1766858BF51C04FBD35B05532454092C6681D55BF51C033D8D47954324540160D198F52BF51C04B3448C153324540E24D7E8B4EBF51C06E3E75AC523245408CEC4ACB48BF51C04DD026874F32454081DA6FED44BF51C036A8FDD64E3245401E2FA4C343BF51C0BE779B374E324540F39B89E942BF51C04D04711E4E324540246E15C440BF51C03DCDC98B4C324540BAEB6CC83FBF51C067C878944A3245400F7A36AB3EBF51C0E4E95C514A324540B0BFEC9E3CBF51C098805F234932454015D34CF73ABF51C00A28D4D347324540982CEE3F32BF51C0FFE1AE5E4532454081380F2730BF51C0353AE7A7383245401B8D43FD2EBF51C09B67EC4B363245408286FE092EBF51C05BE0F2583332454059F3E32F2DBF51C03381221631324540069964E42CBF51C0EC08A7052F324540351D01DC2CBF51C0E1C281902C3245405FCAC0012DBF51C0FB523F6F2A324540E2A8DC442DBF51C07E65A54929324540407DCB9C2EBF51C06CA983BC1E3245402E12DA722EBF51C0729A05DA1D32454034E9B6442EBF51C0074CA7751B324540AAE5CE4C30BF51C09653026212324540339BC76130BF51C09096CADB1132454016821C9430BF51C0F0D24D6210324540D94FC6F830BF51C0F10698F90E324540792DE8BD31BF51C0F23AE2900D3245407913437232BF51C010548D5E0D32454097DEFE5C34BF51C0FF334A97FE31454078C5538F34BF51C0FEAECF9CF5314540F6CC920035BF51C0A0BDFA78E83145406740BD1935BF51C0071F4AB4E43145404FFEEE1D35BF51C0609E95B4E2314540E9387EA834BF51C01705C1E3DB3145402C5C566133BF51C0CFD38041D23145405C143DF031BF51C09D961FB8CA314540D4AC33BE2FBF51C0EE6B2409C23145406018B0E42ABF51C093675E0EBB314540D9C70A7E1BBF51C0F286FBC8AD314540882650C422BF51C0F76D88F19A314540F4F6E7A221BF51C08C1F2A8D98314540D6DD3CD521BF51C0229D819197314540407A8A1C22BF51C0EC5BAD139731454094D4096822BF51C047A7AE7C963145403F46408523BF51C04E00C5C892314540F865304624BF51C06E8104C58F314540FE2268CC24BF51C0F884ECBC8D314540B642588D25BF51C0409946938B314540D3415E0F26BF51C022B4E55C8A314540C1BCC79926BF51C059290472893145408570CCB227BF51C0D67E32C68731454032FCA71B28BF51C08324B37A87314540F0D8CF6229BF51C077AA436E863145407874232C2ABF51C0D7B27C5D86314540307A6EA12BBF51C036BBB54C8631454095253ACB2CBF51C08A15359886314540407DCB9C2EBF51C0AEEB17EC86314540F882161230BF51C0604ED02687314540986038D730BF51C0E22CEC69873145409E1D705D31BF51C0958FA4A487314540982CEE3F32BF51C0176EC0E787314540141A886533BF51C07D33315D88314540C6629B5434BF51C023E82FF488314540FB89CA8635BF51C09B18929389314540B880971936BF51C00C8CBCAC89314540176F2BBD36BF51C05929047289314540BF232A5437BF51C09B4CDC2A8831454024E99AC937BF51C04235255987314540EE737CB438BF51C053A0168387314540AC50A4FB39BF51C08AE1EA00883145406A47718E3ABF51C0FB54151A88314540864677103BBF51C07D33315D88314540D4C9198A3BBF51C0B27405DB88314540F2C81F0C3CBF51C022B4E55C8A31454074A73B4F3CBF51C0FFA9B8718B3145401B5C3AE63CBF51C0B7C9A8328C3145408490F3FE3FBF51C0BD86E0B88C31454077D4981073BF51C0B3519D0E643145408825E5EE73BF51C0CCAD105663314540DA31755776BF51C0B4B9313D613145402132ACE28DBF51C0BAD408FD4C314540ADEE586C93BF51C0862F134548314540175A9D9CA1BF51C092C0E61C3C314540E66D6C76A4BF51C0DD3653211E31454043DAC69FA8BF51C0891D8D43FD304540F63C7FDAA8BF51C04171C79BFC3045403D03EACDA8BF51C05C6919A9F73045408BA03193A8BF51C002B00111E230454007C21550A8BF51C0676FF085C93045407D129F3BC1BF51C0845B3E9292304540A387A1D5C9BF51C0C053C8957A304540AAE63922DFBF51C0FE3861C268304540E956CF49EFBF51C0322905DD5E3045401CE21FB6F4BF51C02FD461855B304540C3961E4DF5BF51C002ECA353573045402F67B62BF4BF51C00D66136058304540662AC423F1BF51C043DB317557304540C7CEDBD8ECBF51C0B0F9B83654304540BE58DFC0E4BF51C0D37E6B274A3045401E7BBDFBE3BF51C01B93C5FD47304540845AD3BCE3BF51C0E8EDCF4543304540198A3BDEE4BF51C0525392753830454036894160E5BF51C0EFC16B973630454071874D64E6BF51C084A757CA32304540FFC53368E8BF51C06A921FF12B304540340708E6E8BF51C06CFAB31F2930454010178046E9BF51C0F6C95180283045406F0514EAE9BF51C069D95A5F24304540C08F6AD8EFBF51C0E3F049271230454012D044D8F0BF51C0E0CFF0660D30454047111956F1BF51C0ACF6B0170A3045402307EC6AF2BF51C0F1E9B12D0330454015A3AEB5F7BF51C0F2E32F2DEA2F4540B58311FB04C051C0441152B7B32F45408DA9BBB20BC051C0A0F2AFE5952F45408650A5660FC051C03DAC376A852F454066B5C01E13C051C0ABE122F7742F4540CA94D6DF12C051C025E2ADF36F2F4540DF675C3810C051C0C2CF7F0F5E2F454015DD7A4D0FC051C0101C9771532F45405CD72FD80DC051C089506C054D2F4540542DE92807C051C0B696C9703C2F45406D895C7006C051C0E1C5C210392F45408767093202C051C068A85148322F45408BB96B09F9BF51C06E7CED99252F454015A3AEB5F7BF51C0FC08C380252F454039ADDBA0F6BF51C059F0A2AF202F454016F19D98F5BF51C0702F302B142F4540C27C7901F6BF51C01A977153032F4540B11188D7F5BF51C0BA3D0801F92E454057147651F4BF51C0EA707495EE2E45406A990CC7F3BF51C09C82FC6CE42E45404C66BCADF4BF51C0F2ACA415DF2E4540694B1DE4F5BF51C0EE8B4B55DA2E4540F2E670ADF6BF51C0843DEDF0D72E454015A3AEB5F7BF51C0B9B20B06D72E45403FBB438A01C051C04C4354E1CF2E4540E82807B309C051C0F172D87DC72E4540E558DE550FC051C0447C2766BD2E454073B169A510C051C0415BCEA5B82E4540DE4DB7EC10C051C0E4EE737CB42E45403E56F0DB10C051C0205514AFB22E454014A930B610C051C009957F2DAF2E45403E70952710C051C011BA4BE2AC2E45408B2AC3B81BC051C0ABC090D5AD2E4540DFB88C9B1AC051C05B363AE7A72E4540FDB7921D1BC051C08FBE49D3A02E45403E73D6A71CC051C00E7C0C569C2E45404E90D8EE1EC051C02283DC45982E454005B0C8AF1FC051C0ADBA0ED5942E4540EF6DFAB31FC051C0D7E90775912E45409C2D20B41EC051C0031901158E2E454022D923D40CC051C0F577B6476F2E4540989EB0C403C051C03ED7BE805E2E45400CE2033BFEBF51C0E506431D562E45403E1C2444F9BF51C088CE328B502E454015A3AEB5F7BF51C076978BF84E2E4540B0DD3D40F7BF51C035A8FDD64E2E454040B8020AF5BF51C0B3FD2B2B4D2E454082C13577F4BF51C01FB41EBE4C2E4540D805836BEEBF51C0C59C67EC4B2E45402EFCE07CEABF51C0C1137AFD492E4540AC9FFEB3E6BF51C0C86C9049462E45403D9468C9E3BF51C09A84D217422E4540EF4410E7E1BF51C0748D96033D2E454091567C43E1BF51C0F3160FEF392E45404F67EE21E1BF51C0FFF8122A382E4540745776C1E0BF51C0AC9E93DE372E45403368E89FE0BF51C012CC9882352E4540C228081EDFBF51C0C8FE791A302E4540872AFC19DEBF51C0F9B660A92E2E4540E9CE13CFD9BF51C06B5ED5592D2E454019A19FA9D7BF51C06B921FF12B2E45409DB30584D6BF51C047F086342A2E4540D476137CD3BF51C04A581B63272E454005499F56D1BF51C09EE6E445262E4540F42B9D0FCFBF51C0FDEE1D35262E4540C1A04CA3C9BF51C0ADB5F7A92A2E45401B54E23AC6BF51C0E1C281902C2E4540CCC98B4CC0BF51C06FE7C2482F2E45404041295AB9BF51C05D488787302E45407113B534B7BF51C0609D2ADF332E4540D7F2CAF5B6BF51C06D179AEB342E45403D062B4EB5BF51C0772975C9382E45400EB6D8EDB3BF51C0B7E4B8533A2E454013A75A0BB3BF51C0282499D53B2E45404479E6E5B0BF51C07A4ACE893D2E45401B959BA8A5BF51C0313674B33F2E45406B1CB1169FBF51C078E2395B402E45407FEF366F9CBF51C025547078412E4540C1DEC4909CBF51C017726C3D432E454096FDBAD39DBF51C0E1C80391452E4540900C39B69EBF51C051D4997B482E4540900C39B69EBF51C0F52004E44B2E45405ACB64389EBF51C0E93E00A94D2E4540DEDDCA129DBF51C07D54C37E4F2E45402CAF5C6F9BBF51C0574A9693502E4540D633846396BF51C0116A8654512E454018575C1C95BF51C0F9415DA4502E4540DEDA899290BF51C0D86FED44492E4540EBBC8DCD8EBF51C034EF3845472E454029711DE38ABF51C0E6853B17462E45409F9BFD8172BF51C0160AD80E462E454026309DD66DBF51C0B0DCD26A482E454015139B8F6BBF51C0A8B706B64A2E4540B030444E5FBF51C0D56B7A50502E4540849675FF58BF51C0FECA4A93522E45406BCF2C0950BF51C09D2633DE562E4540DF46CA1649BF51C060F4DC42572E4540D51A4AED45BF51C09769FB57562E4540CD70033E3FBF51C021A12DE7522E45402267614F3BBF51C02AFA43334F2E4540B4DD04DF34BF51C0A596ADF5452E454016821C9430BF51C0972F2FC03E2E45405771AAB530BF51C0F17A30293E2E4540F882161230BF51C0F76BB2463D2E4540E17492AD2EBF51C05DCD0182392E45404654A86E2EBF51C012640454382E45405E96766A2EBF51C059441493372E4540CA660E492DBF51C0675A6265342E45403C2828452BBF51C035514B732B2E4540FB389A232BBF51C00144C18C292E45401D2922C32ABF51C05B8FC2F5282E4540012A1C412ABF51C040464085232E4540E32A16BF29BF51C05E9335EA212E4540614CFA7B29BF51C0E40D30F31D2E4540853C821B29BF51C090B3B0A71D2E4540853C821B29BF51C0025B25581C2E4540A82C0ABB28BF51C05BA626C11B2E45406D2EFEB627BF51C06703B001112E4540D30D147827BF51C090CA1473102E4540D30D147827BF51C098BB96900F2E45400E406A1327BF51C0F00698F90E2E4540392174D025BF51C070732A19002E45401B226E4E25BF51C095B1A19BFD2D45408101840F25BF51C02B978DCEF92D4540DF23624A24BF51C0582E1B9DF32D45408035CEA623BF51C07C6C921FF12D4540C915DEE522BF51C0D953724EEC2D45402FF5F3A622BF51C0339F73B7EB2D45402FF5F3A622BF51C0D4CA845FEA2D454010F6ED2422BF51C03F8177F2E92D454017E76F4221BF51C04A766C04E22D45405319C6DD20BF51C0733DD175E12D4540950854FF20BF51C05558703FE02D4540B9F8DB9E20BF51C06FB4E386DF2D454077094E7D20BF51C0D4E1E82ADD2D45409BF9D51C20BF51C0FFA84D9CDC2D454007CA6DFB1EBF51C0AF524145D52D454042FCC3961EBF51C0089E42AED42D45402BBAF59A1EBF51C03B26529ACD2D454042FCC3961EBF51C0ADCDC64ACC2D4540D72B2CB81FBF51C0279A07B0C82D4540EE39B01C21BF51C0598638D6C52D45409F681EC022BF51C0D6DB662AC42D4540EFF5B52E35BF51C0AD42CA4FAA2D45402281069B3ABF51C0EC7893DFA22D4540FC9600FC53BF51C0885C70067F2D45405884622B68BF51C02BEA93DC612D4540E0D1C6116BBF51C0766682E15C2D4540A21D37FC6EBF51C0600E828E562D4540B92BBB6070BF51C020533E04552D454041791F4773BF51C076499C15512D4540D9E3857478BF51C011ECBFCE4D2D45404D5E64027EBF51C08A506C054D2D4540169B560A81BF51C00CFB3DB14E2D4540DFD7481284BF51C01CFE9AAC512D4540AE05BD3786BF51C02D35423F532D45404D61A5828ABF51C0CDF8BEB8542D4540FCD98F1491BF51C06DF085C9542D45406375ABE7A4BF51C05E217365502D4540978235CEA6BF51C05EED28CE512D4540E4D18DB0A8BF51C068334E43542D45401C1A16A3AEBF51C0C9C0012D5D2D454016299485AFBF51C09EF99CBB5D2D4540DCAF027CB7BF51C081FDD7B9692D45401E9F909DB7BF51C027B2D6506A2D4540B2CEF8BEB8BF51C0E48EFE976B2D4540DAF97E6ABCBF51C00865E1EB6B2D4540FC67CD8FBFBF51C0CE66D5E76A2D454028029CDEC5BF51C0EDE714E4672D45406E2C280CCABF51C059069CA5642D454083B872F6CEBF51C0BBAAB35A602D454052E6E61BD1BF51C0B6ED7BD45F2D4540ABE3F8A1D2BF51C0CC15A584602D45403922DFA5D4BF51C0FAFD62B6642D45407A116DC7D4BF51C0DCB06D51662D45405D126745D4BF51C004103E94682D454003E10A28D4BF51C052793BC2692D454046861C5BCFBF51C01EF12BD6702D45409C4830D5CCBF51C02246CF2D742D4540A239B2F2CBBF51C09285AFAF752D4540E0ED4108C8BF51C08C942D92762D4540EDCF4543C6BF51C0BBE47FF2772D45402EBFD364C6BF51C0BF6D6DE1792D454063CC5D4BC8BF51C0A6751BD47E2D4540853AAC70CBBF51C038EFFFE3842D45406DF8DD74CBBF51C0DDA3FE7A852D454077245E9ECEBF51C093F3C5DE8B2D454077245E9ECEBF51C039A8C4758C2D4540337F4C6BD3BF51C00620B589932D4540CE9F36AAD3BF51C0EEC34142942D4540421A1538D9BF51C02CAF5C6F9B2D45409B1727BEDABF51C03DE603029D2D4540C9332F87DDBF51C06BCEC133A12D4540D35FAFB0E0BF51C0BCC0AC50A42D4540619E95B4E2BF51C06DBBD05CA72D454065D993C0E6BF51C0F9ABC77DAB2D45406F0514EAE9BF51C064FA25E2AD2D45407EA0DCB6EFBF51C0684FC939B12D45404B18CDCAF6BF51C0EBF99AE5B22D454015A3AEB5F7BF51C02CE92807B32D45400FE9B7AF03C051C09E909DB7B12D4540C01A67D311C051C0097BDAE1AF2D4540E58F696D1AC051C0C4025FD1AD2D4540DBB75A272EC051C0EADCB419A72D45402A0E677E35C051C0160CAEB9A32D4540E32D573F36C051C00B923EADA22D4540D64B530438C051C0B17A87DBA12D4540CABA7F2C44C051C0D1AA9674942D45409CEFA7C64BC051C008BC934F8F2D4540696798DA52C051C051D0ED258D2D4540A959677C5FC051C0682C616D8C2D4540F67475C762C051C000124DA0882D4540C46E9F5566C051C038234A7B832D45403A6BB75D68C051C04B2A1A6B7F2D45409925016A6AC051C0F18DE89E752D45409925016A6AC051C0AD7D01BD702D454045E5266A69C051C0F1086EA46C2D4540B19B19FD68C051C063B0E2546B2D4540302592E865C051C0197FA2B2612D45404FA6D1E462C051C0652FDB4E5B2D454035AB3E575BC051C09F100187502D45406B54A70359C051C036C2A2224E2D45401A2E724F57C051C042A4A65D4C2D4540EB116A8654C051C0BA0853944B2D4540AF135E8253C051C0DEDE35E84B2D4540DBF4673F52C051C0053E062B4E2D4540E7A221E351C051C081F755B9502D4540D53730B951C051C0FEE4EFDE512D45406F581AF851C051C08F5ED4EE572D4540CF7AF83251C051C0E1E82ADD5D2D4540D69FC4E74EC051C0A53B4F3C672D45405BE674594CC051C03681E9B46E2D4540EAA694D74AC051C0FB1A4982702D4540E66B96CB46C051C09BDEC5FB712D4540A5CAF78C44C051C0C23D963E742D4540FA7266BB42C051C028CFBC1C762D45404F357A3540C051C09942E735762D4540F63768AF3EC051C06FAFCC5B752D454016B9A7AB3BC051C02A9FE579702D45402858E36C3AC051C0B50A62A06B2D4540111615713AC051C0E892718C642D454051D158FB3BC051C0428D4292592D45403F321D3A3DC051C06E24D060532D4540C7CD70033EC051C09596917A4F2D4540F481E49D43C051C0D347E00F3F2D45408D3A3AAE46C051C0A997DF69322D4540CEF57D3848C051C0E344BB0A292D4540F76EF3C649C051C05DF415A4192D45400E63D2DF4BC051C0966725ADF82C454036DC476E4DC051C0BCBC00FBE82C4540EFFB372F4EC051C018709692E52C45401CCA501553C051C0028D9944BD2C4540A465A4DE53C051C056FE7C5BB02C4540AA22DC6454C051C0E9C20FCEA72C4540E07D552E54C051C050D32EA6992C4540101C977153C051C0BB04A73E902C4540CAD765F84FC051C0332F87DD772C4540CAD765F84FC051C0F3A78DEA742C45403FD47D0052C051C0BECE4D9B712C4540A4315A4755C051C02A85402E712C4540C9A65CE15DC051C054B439CE6D2C4540A50A462575C051C07DC2D9AD652C45407F643A747AC051C05B2041F1632C45403BBF28417FC051C08AA4DDE8632C4540393DEFC682C051C052C72AA5672C454034255987A3C051C09CB7B1D9912C4540FF13234BE6C051C0C4E1CCAFE62C45404313286211C151C0F592C6681D2D4540332DB1321AC151C0B528B341262D4540BA63B14D2AC151C0BE5774EB352D454074594C6C3EC151C055772CB6492D4540CC599F724CC151C049B20E47572D45402A172AFF5AC151C0722EC555652D4540722EC55565C151C0E9AF5758702D45402E89B3226AC151C0F97E6ABC742D454058A148F773C151C0CF3C80457E2D454053C37E4FACC151C0DDE34C13B62D4540C41C041DADC151C0057767EDB62D4540EDAF1EF7ADC151C08F12BBB6B72D4540C98B4CC0AFC151C0B2B45373B92D454004F52D73BAC151C04877D7D9902D454018028063CFC151C0371268B0A92D454011656F29E7C151C0052CB98AC52D45403137DF88EEC151C0ACA580B4FF2D454047BDA772DAC151C086DBA161312E45406B76A4FACEC151C058677C5F5C2E4540BB033C69E1C151C0CE97DEFE5C2E4540A57D737FF5C151C0FD45D098492E4540CDDF844204C251C016B9A7AB3B2E4540F8F719170EC251C0EC7DAA0A0D2E45402210AFEB17C251C03611FDDAFA2D4540C8FE791A30C251C0AE415F7AFB2D4540C54E78094EC251C0B62572C1192E454028B2D6506AC251C0508369183E2E454047BE124889C251C0F3B86FB54E2E454020B0726891C251C00C32C9C8592E4540E0968FA4A4C251C057A148F7732E45402FBC92E4B9C251C0D22CD0EE902E4540BD310400C7C251C0EE17B325AB2E4540A813D044D8C251C0870D164ED22E4540AE21382EE3C251C09D4143FF042F45408D1EBFB7E9C251C08CC9E2FE232F45402C944C4EEDC251C0C9181F662F2F45401CAED51EF6C251C08D54DFF9452F4540F928232E00C351C0993C65355D2F4540E95C514A08C351C0BB0166BE832F4540D40451F701C351C039CB2C42B12F4540874A2366F6C251C01B774A07EB2F4540443EAF78EAC251C003AC55BB2630454054BC9179E4C251C0B835E9B64430454026BA2EFCE0C251C09990D61874304540DCEC0F94DBC251C0D308FD4CBD304540CC5147C7D5C251C0344415FE0C31454004465ED6C4C251C08C78B29B193145402BF3565D87C251C002AE2B66843145405B9198A086C251C07321567F8431454014E5D2F885C251C0E49480988431454014FF774485C251C002AE2B6684314540DEBDA3C684C251C0504B732B84314540688D412784C251C020C7D633843145406E7EC34483C251C01B0A9FAD83314540,2952872,12561059,N,-71.0069754,42.3611289,S,G6350,B5,2502128,2128,25,0.319217566812
